Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
KEN,2008-06-01,2008-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2008,2008,%,22.801297,E,
KEN,2009-06-01,2009-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2009,2009,%,12.887525,E,
KEN,2010-06-01,2010-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2010,2010,%,4.373094,E,
KEN,2011-06-01,2011-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2011,2011,%,22.515586,E,
KEN,2012-06-01,2012-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2012,2012,%,10.528196,E,
KEN,2013-06-01,2013-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2013,2013,%,6.497205,E,
KEN,2014-06-01,2014-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2014,2014,%,8.409911,E,
KEN,2015-06-01,2015-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2015,2015,%,13.385336,E,
KEN,2016-06-01,2016-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2016,2016,%,8.891537,E,
KEN,2017-06-01,2017-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2017,2017,%,15.810845,E,
KEN,2018-06-01,2018-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2018,2018,%,0.900264,E,
KEN,2019-06-01,2019-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2019,2019,%,6.979094,E,
KEN,2020-06-01,2020-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2020,2020,%,4.124473,E,
KEN,2021-06-01,2021-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2021,2021,%,8.453297,E,
KEN,2022-06-01,2022-06-30,114,'404,Kenya,23014,Food price inflation,7006,June,2022,2022,%,13.454328,E,
KEN,2001-07-01,2001-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2001,2001,%,5.675173,E,
KEN,2002-07-01,2002-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2002,2002,%,2.808799,E,
KEN,2003-07-01,2003-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2003,2003,%,14.686222,E,
KEN,2004-07-01,2004-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2004,2004,%,11.450578,E,
KEN,2005-07-01,2005-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2005,2005,%,15.850993,E,
KEN,2006-07-01,2006-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2006,2006,%,5.379269,E,
KEN,2007-07-01,2007-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2007,2007,%,7.197933,E,
KEN,2008-07-01,2008-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2008,2008,%,20.775104,E,
KEN,2009-07-01,2009-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2009,2009,%,13.450842,E,
KEN,2010-07-01,2010-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2010,2010,%,4.554223,E,
KEN,2011-07-01,2011-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2011,2011,%,24.029908,E,
KEN,2012-07-01,2012-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2012,2012,%,6.624222,E,
KEN,2013-07-01,2013-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2013,2013,%,8.437078,E,
KEN,2014-07-01,2014-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2014,2014,%,9.058589,E,
KEN,2015-07-01,2015-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2015,2015,%,12.140679,E,
KEN,2016-07-01,2016-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2016,2016,%,10.777348,E,
KEN,2017-07-01,2017-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2017,2017,%,12.187486,E,
KEN,2018-07-01,2018-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2018,2018,%,0.531533,E,
KEN,2019-07-01,2019-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2019,2019,%,8.471503,E,
KEN,2020-07-01,2020-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2020,2020,%,4.378638,E,
KEN,2021-07-01,2021-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2021,2021,%,8.825012,E,
KEN,2022-07-01,2022-07-31,114,'404,Kenya,23014,Food price inflation,7007,July,2022,2022,%,15.232395,E,
KEN,2001-08-01,2001-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2001,2001,%,5.367976,E,
KEN,2002-08-01,2002-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2002,2002,%,2.401649,E,
KEN,2003-08-01,2003-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2003,2003,%,11.084256,E,
KEN,2004-08-01,2004-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2004,2004,%,21.426444,E,
KEN,2005-08-01,2005-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2005,2005,%,9.189838,E,
KEN,2006-08-01,2006-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2006,2006,%,6.407917,E,
KEN,2007-08-01,2007-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2007,2007,%,6.925174,E,
KEN,2008-08-01,2008-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2008,2008,%,21.675866,E,
KEN,2009-08-01,2009-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2009,2009,%,12.940824,E,
KEN,2010-08-01,2010-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2010,2010,%,5.469798,E,
KEN,2011-08-01,2011-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2011,2011,%,23.865030,E,
KEN,2012-08-01,2012-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2012,2012,%,3.618097,E,
KEN,2013-08-01,2013-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2013,2013,%,9.735322,E,
KEN,2014-08-01,2014-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2014,2014,%,10.853971,E,
KEN,2015-08-01,2015-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2015,2015,%,9.927707,E,
KEN,2016-08-01,2016-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2016,2016,%,10.853272,E,
KEN,2017-08-01,2017-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2017,2017,%,13.572573,E,
KEN,2018-08-01,2018-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2018,2018,%,-1.154977,E,
KEN,2019-08-01,2019-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2019,2019,%,7.127504,E,
KEN,2020-08-01,2020-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2020,2020,%,5.312537,E,
KEN,2021-08-01,2021-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2021,2021,%,10.441062,E,
KEN,2022-08-01,2022-08-31,114,'404,Kenya,23014,Food price inflation,7008,August,2022,2022,%,15.278277,E,
KEN,2001-09-01,2001-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2001,2001,%,4.095033,E,
KEN,2002-09-01,2002-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2002,2002,%,2.356289,E,
KEN,2003-09-01,2003-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2003,2003,%,10.570364,E,
KEN,2004-09-01,2004-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2004,2004,%,25.827110,E,
KEN,2005-09-01,2005-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2005,2005,%,5.682105,E,
KEN,2006-09-01,2006-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2006,2006,%,7.727316,E,
KEN,2007-09-01,2007-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2007,2007,%,7.272400,E,
KEN,2008-09-01,2008-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2008,2008,%,22.136075,E,
KEN,2009-09-01,2009-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2009,2009,%,11.887199,E,
KEN,2010-09-01,2010-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2010,2010,%,5.678721,E,
KEN,2011-09-01,2011-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2011,2011,%,24.370164,E,
KEN,2012-09-01,2012-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2012,2012,%,2.910029,E,
KEN,2013-09-01,2013-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2013,2013,%,12.550930,E,
KEN,2014-09-01,2014-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2014,2014,%,8.395393,E,
KEN,2015-09-01,2015-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2015,2015,%,9.812040,E,
KEN,2016-09-01,2016-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2016,2016,%,10.937076,E,
KEN,2017-09-01,2017-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2017,2017,%,11.497822,E,
KEN,2018-09-01,2018-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2018,2018,%,0.501871,E,
KEN,2019-09-01,2019-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2019,2019,%,6.305282,E,
KEN,2020-09-01,2020-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2020,2020,%,5.892684,E,
KEN,2021-09-01,2021-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2021,2021,%,10.396951,E,
KEN,2022-09-01,2022-09-30,114,'404,Kenya,23014,Food price inflation,7009,September,2022,2022,%,15.497065,E,
KEN,2001-10-01,2001-10-31,114,'404,Kenya,23014,Food price inflation,7010,October,2001,2001,%,4.275592,E,
KEN,2002-10-01,2002-10-31,114,'404,Kenya,23014,Food price inflation,7010,October,2002,2002,%,2.508148,E,
KEN,2003-10-01,2003-10-31,114,'404,Kenya,23014,Food price inflation,7010,October,2003,2003,%,12.186618,E,
KEN,2004-10-01,2004-10-31,114,'404,Kenya,23014,Food price inflation,7010,October,2004,2004,%,24.892594,E,
KEN,2005-10-01,2005-10-31,114,'404,Kenya,23014,Food price inflation,7010,October,2005,2005,%,4.950735,E,
KEN,2006-10-01,2006-10-31,114,'404,Kenya,23014,Food price inflation,7010,October,2006,2006,%,8.431246,E,
KEN,2007-10-01,2007-10-31,114,'404,Kenya,23014,Food price inflation,7010,October,2007,2007,%,7.096731,E,
KEN,2008-10-01,2008-10-31,114,'404,Kenya,23014,Food price inflation,7010,October,2008,2008,%,22.667416,E,
KEN,2009-10-01,2009-10-31,114,'404,Kenya,23014,Food price inflation,7010,October,2009,2009,%,11.279240,E,
KEN,2010-10-01,2010-10-31,114,'404,Kenya,23014,Food price inflation,7010,October,2010,2010,%,5.622877,E,
KEN,2011-10-01,2011-10-31,114,'404,Kenya,23014,Food price inflation,7010,October,2011,2011,%,26.205373,E,
KEN,2012-10-01,2012-10-31,114,'404,Kenya,23014,Food price inflation,7010,October,2012,2012,%,1.440047,E,
KEN,2013-10-01,2013-10-31,114,'404,Kenya,23014,Food price inflation,7010,October,2013,2013,%,12.029701,E,
KEN,2014-10-01,2014-10-31,114,'404,Kenya,23014,Food price inflation,7010,October,2014,2014,%,8.164692,E,
KEN,2015-10-01,2015-10-31,114,'404,Kenya,23014,Food price inflation,7010,October,2015,2015,%,11.274004,E,
KEN,2016-10-01,2016-10-31,114,'404,Kenya,23014,Food price inflation,7010,October,2016,2016,%,11.032157,E,
KEN,2017-10-01,2017-10-31,114,'404,Kenya,23014,Food price inflation,7010,October,2017,2017,%,8.468820,E,
KEN,2018-10-01,2018-10-31,114,'404,Kenya,23014,Food price inflation,7010,October,2018,2018,%,0.516706,E,
KEN,2019-10-01,2019-10-31,114,'404,Kenya,23014,Food price inflation,7010,October,2019,2019,%,8.735561,E,
KEN,2020-10-01,2020-10-31,114,'404,Kenya,23014,Food price inflation,7010,October,2020,2020,%,6.587250,E,
KEN,2021-10-01,2021-10-31,114,'404,Kenya,23014,Food price inflation,7010,October,2021,2021,%,10.364206,E,
KEN,2001-11-01,2001-11-30,114,'404,Kenya,23014,Food price inflation,7011,November,2001,2001,%,2.852415,E,
KEN,2002-11-01,2002-11-30,114,'404,Kenya,23014,Food price inflation,7011,November,2002,2002,%,3.416213,E,
KEN,2003-11-01,2003-11-30,114,'404,Kenya,23014,Food price inflation,7011,November,2003,2003,%,12.042810,E,
KEN,2004-11-01,2004-11-30,114,'404,Kenya,23014,Food price inflation,7011,November,2004,2004,%,23.642900,E,
KEN,2005-11-01,2005-11-30,114,'404,Kenya,23014,Food price inflation,7011,November,2005,2005,%,6.188752,E,
KEN,2006-11-01,2006-11-30,114,'404,Kenya,23014,Food price inflation,7011,November,2006,2006,%,8.185602,E,
KEN,2007-11-01,2007-11-30,114,'404,Kenya,23014,Food price inflation,7011,November,2007,2007,%,7.981780,E,
KEN,2008-11-01,2008-11-30,114,'404,Kenya,23014,Food price inflation,7011,November,2008,2008,%,23.873610,E,
KEN,2009-11-01,2009-11-30,114,'404,Kenya,23014,Food price inflation,7011,November,2009,2009,%,9.122450,E,
KEN,2010-11-01,2010-11-30,114,'404,Kenya,23014,Food price inflation,7011,November,2010,2010,%,6.708640,E,
KEN,2011-11-01,2011-11-30,114,'404,Kenya,23014,Food price inflation,7011,November,2011,2011,%,26.202741,E,
KEN,2012-11-01,2012-11-30,114,'404,Kenya,23014,Food price inflation,7011,November,2012,2012,%,1.732054,E,
KEN,2013-11-01,2013-11-30,114,'404,Kenya,23014,Food price inflation,7011,November,2013,2013,%,10.656654,E,
KEN,2014-11-01,2014-11-30,114,'404,Kenya,23014,Food price inflation,7011,November,2014,2014,%,7.538606,E,
KEN,2015-11-01,2015-11-30,114,'404,Kenya,23014,Food price inflation,7011,November,2015,2015,%,12.673713,E,
KEN,2016-11-01,2016-11-30,114,'404,Kenya,23014,Food price inflation,7011,November,2016,2016,%,11.132922,E,
KEN,2017-11-01,2017-11-30,114,'404,Kenya,23014,Food price inflation,7011,November,2017,2017,%,5.786307,E,
KEN,2018-11-01,2018-11-30,114,'404,Kenya,23014,Food price inflation,7011,November,2018,2018,%,1.724423,E,
KEN,2019-11-01,2019-11-30,114,'404,Kenya,23014,Food price inflation,7011,November,2019,2019,%,9.577483,E,
KEN,2020-11-01,2020-11-30,114,'404,Kenya,23014,Food price inflation,7011,November,2020,2020,%,7.556986,E,
KEN,2021-11-01,2021-11-30,114,'404,Kenya,23014,Food price inflation,7011,November,2021,2021,%,9.679456,E,
KEN,2001-12-01,2001-12-31,114,'404,Kenya,23014,Food price inflation,7012,December,2001,2001,%,2.125098,E,
KEN,2002-12-01,2002-12-31,114,'404,Kenya,23014,Food price inflation,7012,December,2002,2002,%,5.657176,E,
KEN,2003-12-01,2003-12-31,114,'404,Kenya,23014,Food price inflation,7012,December,2003,2003,%,11.193555,E,
KEN,2004-12-01,2004-12-31,114,'404,Kenya,23014,Food price inflation,7012,December,2004,2004,%,23.202918,E,
KEN,2005-12-01,2005-12-31,114,'404,Kenya,23014,Food price inflation,7012,December,2005,2005,%,6.549924,E,
KEN,2006-12-01,2006-12-31,114,'404,Kenya,23014,Food price inflation,7012,December,2006,2006,%,9.791994,E,
KEN,2007-12-01,2007-12-31,114,'404,Kenya,23014,Food price inflation,7012,December,2007,2007,%,7.475957,E,
KEN,2008-12-01,2008-12-31,114,'404,Kenya,23014,Food price inflation,7012,December,2008,2008,%,20.974391,E,
KEN,2009-12-01,2009-12-31,114,'404,Kenya,23014,Food price inflation,7012,December,2009,2009,%,9.975685,E,
KEN,2010-12-01,2010-12-31,114,'404,Kenya,23014,Food price inflation,7012,December,2010,2010,%,7.831898,E,
KEN,2011-12-01,2011-12-31,114,'404,Kenya,23014,Food price inflation,7012,December,2011,2011,%,24.981839,E,
KEN,2012-12-01,2012-12-31,114,'404,Kenya,23014,Food price inflation,7012,December,2012,2012,%,1.726075,E,
KEN,2013-12-01,2013-12-31,114,'404,Kenya,23014,Food price inflation,7012,December,2013,2013,%,10.410955,E,
KEN,2014-12-01,2014-12-31,114,'404,Kenya,23014,Food price inflation,7012,December,2014,2014,%,7.710481,E,
KEN,2015-12-01,2015-12-31,114,'404,Kenya,23014,Food price inflation,7012,December,2015,2015,%,13.258103,E,
KEN,2016-12-01,2016-12-31,114,'404,Kenya,23014,Food price inflation,7012,December,2016,2016,%,11.223742,E,
KEN,2017-12-01,2017-12-31,114,'404,Kenya,23014,Food price inflation,7012,December,2017,2017,%,4.675321,E,
KEN,2018-12-01,2018-12-31,114,'404,Kenya,23014,Food price inflation,7012,December,2018,2018,%,2.538532,E,
KEN,2019-12-01,2019-12-31,114,'404,Kenya,23014,Food price inflation,7012,December,2019,2019,%,10.017682,E,
KEN,2020-12-01,2020-12-31,114,'404,Kenya,23014,Food price inflation,7012,December,2020,2020,%,8.610431,E,
KEN,2021-12-01,2021-12-31,114,'404,Kenya,23014,Food price inflation,7012,December,2021,2021,%,8.855121,E,
