Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,7.310000,I
KEN,2021-01-01,2021-12-31,114,'404,Kenya,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,7.920000,I
KEN,2022-01-01,2022-12-31,114,'404,Kenya,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,17.770000,I
KEN,1991-01-01,1991-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,2500.000000,A
KEN,1992-01-01,1992-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,3000.000000,A
KEN,1996-01-01,1996-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,13660.000000,A
KEN,1999-01-01,1999-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,32020.000000,A
KEN,2000-01-01,2000-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,31500.000000,A
KEN,2001-01-01,2001-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,35200.000000,A
KEN,2002-01-01,2002-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,33270.000000,A
KEN,2003-01-01,2003-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,34450.000000,A
KEN,2004-01-01,2004-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,37680.000000,A
KEN,2005-01-01,2005-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,39750.000000,A
KEN,2006-01-01,2006-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,39610.000000,A
KEN,2007-01-01,2007-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,47260.000000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,28063.000000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,31941.000000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,40087.000000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,42633.000000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,46125.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,55734.000000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,63400.000000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,61563.500000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,61415.000000,A
KEN,2016-01-01,2016-01-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7001,January,LCU,131188.000000,A
KEN,2016-02-01,2016-02-29,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7002,February,LCU,129083.000000,A
KEN,2016-03-01,2016-03-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7003,March,LCU,134457.000000,A
KEN,2016-04-01,2016-04-30,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7004,April,LCU,149675.000000,A
KEN,2016-05-01,2016-05-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7005,May,LCU,155336.000000,A
KEN,2016-06-01,2016-06-30,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7006,June,LCU,171187.000000,A
KEN,2016-07-01,2016-07-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7007,July,LCU,90000.000000,A
KEN,2016-08-01,2016-08-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7008,August,LCU,74000.000000,A
KEN,2016-09-01,2016-09-30,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7009,September,LCU,69691.000000,A
KEN,2016-10-01,2016-10-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7010,October,LCU,69864.000000,A
KEN,2016-11-01,2016-11-30,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7011,November,LCU,73934.000000,A
KEN,2016-12-01,2016-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7012,December,LCU,74709.000000,A
KEN,2017-01-01,2017-01-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2017,2017,7001,January,LCU,76408.000000,A
KEN,2020-01-01,2020-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,51300.000000,A
KEN,2021-01-01,2021-12-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2021,2021,7021,Annual value,LCU,50550.000000,A
KEN,2021-01-01,2021-01-31,114,'404,Kenya,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2021,2021,7001,January,LCU,51000.000000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,2500.000000,A
KEN,1992-01-01,1992-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,3000.000000,A
KEN,1996-01-01,1996-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,13660.000000,A
KEN,1999-01-01,1999-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,32020.000000,A
KEN,2000-01-01,2000-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,31500.000000,A
KEN,2001-01-01,2001-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,35200.000000,A
KEN,2002-01-01,2002-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,33270.000000,A
KEN,2003-01-01,2003-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,34450.000000,A
KEN,2004-01-01,2004-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,37680.000000,A
KEN,2005-01-01,2005-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,39750.000000,A
KEN,2006-01-01,2006-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,39610.000000,A
KEN,2007-01-01,2007-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,47260.000000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,28063.000000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,31941.000000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,40087.000000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,42633.000000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,46125.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,55734.000000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,63400.000000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,61563.500000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,61415.000000,A
KEN,2020-01-01,2020-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,51300.000000,A
KEN,2021-01-01,2021-12-31,114,'404,Kenya,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),2021,2021,7021,Annual value,SLC,50550.000000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,90.900000,A
KEN,1992-01-01,1992-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,93.100000,A
KEN,1996-01-01,1996-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,239.200000,A
KEN,1999-01-01,1999-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,455.300000,A
KEN,2000-01-01,2000-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,413.500000,A
KEN,2001-01-01,2001-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,448.000000,A
KEN,2002-01-01,2002-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,422.500000,A
KEN,2003-01-01,2003-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,453.700000,A
KEN,2004-01-01,2004-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,475.900000,A
KEN,2005-01-01,2005-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,526.100000,A
KEN,2006-01-01,2006-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,549.400000,A
KEN,2007-01-01,2007-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,702.000000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,405.700000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,412.900000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,505.900000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,480.000000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,545.700000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,647.100000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,721.100000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,627.100000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,605.000000,A
KEN,2020-01-01,2020-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,481.900000,A
KEN,2021-01-01,2021-12-31,114,'404,Kenya,388,'01234,Tomatoes,5532,Producer Price (USD/tonne),2021,2021,7021,Annual value,USD,461.100000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,4.020000,I
KEN,1992-01-01,1992-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,4.830000,I
KEN,1993-01-01,1993-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,6.470000,I
KEN,1994-01-01,1994-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,20.360000,I
KEN,1995-01-01,1995-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,21.420000,I
KEN,1996-01-01,1996-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,21.990000,I
KEN,1997-01-01,1997-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,21.560000,I
KEN,1998-01-01,1998-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,51.770000,I
KEN,1999-01-01,1999-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,51.540000,I
KEN,2000-01-01,2000-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,50.700000,I
KEN,2001-01-01,2001-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,56.660000,I
KEN,2002-01-01,2002-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,53.550000,I
KEN,2003-01-01,2003-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,55.450000,I
KEN,2004-01-01,2004-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,60.650000,I
KEN,2005-01-01,2005-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,63.980000,I
KEN,2006-01-01,2006-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,63.760000,I
KEN,2007-01-01,2007-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,76.070000,I
KEN,2008-01-01,2008-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,45.170000,I
KEN,2009-01-01,2009-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,51.410000,I
KEN,2010-01-01,2010-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,64.530000,I
KEN,2011-01-01,2011-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,68.620000,I
KEN,2012-01-01,2012-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,74.240000,I
KEN,2013-01-01,2013-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,89.710000,I
KEN,2014-01-01,2014-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,102.050000,I
KEN,2015-01-01,2015-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,99.090000,I
KEN,2016-01-01,2016-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,98.860000,I
KEN,2017-01-01,2017-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,125.050000,I
KEN,2018-01-01,2018-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,106.290000,I
KEN,2019-01-01,2019-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,106.770000,I
KEN,2020-01-01,2020-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,82.570000,I
KEN,2021-01-01,2021-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,81.370000,I
KEN,2022-01-01,2022-12-31,114,'404,Kenya,388,'01234,Tomatoes,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,68.840000,I
KEN,2005-01-01,2005-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,66126.000000,A
KEN,2006-01-01,2006-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,69479.300000,A
KEN,2007-01-01,2007-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,79520.500000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,84575.700000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,107984.900000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,108096.300000,A
KEN,2010-01-01,2010-01-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5530,Producer Price (LCU/tonne),2010,2010,7001,January,LCU,113506.000000,A
KEN,2010-02-01,2010-02-28,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5530,Producer Price (LCU/tonne),2010,2010,7002,February,LCU,113863.000000,A
KEN,2010-03-01,2010-03-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5530,Producer Price (LCU/tonne),2010,2010,7003,March,LCU,112751.000000,A
KEN,2010-04-01,2010-04-30,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5530,Producer Price (LCU/tonne),2010,2010,7004,April,LCU,111949.000000,A
KEN,2010-05-01,2010-05-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5530,Producer Price (LCU/tonne),2010,2010,7005,May,LCU,114070.000000,A
KEN,2010-06-01,2010-06-30,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5530,Producer Price (LCU/tonne),2010,2010,7006,June,LCU,111664.000000,A
KEN,2010-07-01,2010-07-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5530,Producer Price (LCU/tonne),2010,2010,7007,July,LCU,114387.000000,A
KEN,2010-12-01,2010-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5530,Producer Price (LCU/tonne),2010,2010,7012,December,LCU,104101.000000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,102048.600000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,107151.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,108451.000000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,167209.000000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,167209.900000,A
KEN,2005-01-01,2005-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,66126.000000,A
KEN,2006-01-01,2006-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,69479.300000,A
KEN,2007-01-01,2007-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,79520.500000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,84575.700000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,107984.900000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,108096.300000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,102048.600000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,107151.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,108451.000000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,167209.000000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,167209.900000,A
KEN,2005-01-01,2005-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,875.200000,A
KEN,2006-01-01,2006-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,963.600000,A
KEN,2007-01-01,2007-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,1181.300000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,1222.600000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,1396.000000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,1364.300000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,1149.100000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,1267.600000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,1259.300000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,1901.800000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,1703.100000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,23.780000,I
KEN,1992-01-01,1992-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,25.240000,I
KEN,1993-01-01,1993-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,19.780000,I
KEN,1994-01-01,1994-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,25.010000,I
KEN,1995-01-01,1995-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,28.300000,I
